worker_id,week,age,gender,region,partner_tier,worker_type,earnings,jobs_completed,repeat_client_share,avg_job_value,hours_worked,dispute_count,tips_share,customer_rating,cancellation_rate,peak_hour_jobs_share,transaction_count,gap_days,nova_prev_score,nova_score,catboost_predicted_score,light_gbm_predicted_score,lstm_predicted_score
104,47,40,F,South,silver,delivery,1327.5347237008216,10,0.31,112.8375,16,0,0.01,4.155204161833682,0.0667025249088304,0.48,9,1,71.31054416272701,74.65073122828,74.65219223243865,74.55462999411613,72.13554
104,48,40,F,South,silver,delivery,845.3016788112606,3,0.12,239.5045,5,0,0.11,4.686252470238798,0.0262581595342847,0.21,2,5,74.65073122828,70.62194617290625,69.56148988690275,68.64000605360536,72.29477
104,49,40,F,South,silver,delivery,1015.873025184484,7,0.33,123.352,12,0,0.42,2.86905607205569,0.0569736985966129,0.38,5,4,70.62194617290625,68.28365381487308,67.24193625792373,67.34676276390525,73.46049
104,50,40,F,South,silver,delivery,1152.1327078503614,9,0.31,108.8085,21,0,0.1,2.6376139247998025,0.0546613807769618,0.5,12,1,68.28365381487308,69.19519120973973,71.13435411125708,71.53252992043882,73.82752
104,51,40,F,South,silver,delivery,1506.7627267323971,6,0.27,213.4605,11,0,0.06,3.5886823615125434,0.0624238953559563,0.53,3,3,69.19519120973973,72.56629318068663,75.77835287643359,76.16597757795591,72.78951
104,52,40,F,South,silver,delivery,1217.281664272852,11,0.1,94.061,18,0,0.59,2.899507829450593,0.0364762366163465,0.55,13,2,72.56629318068663,72.78580939468152,73.61404214480487,72.20322909108343,73.43449
104,53,40,F,South,silver,delivery,1105.9858974756169,11,0.26,85.459,22,0,0.59,4.029006767061744,0.049571917080953,0.31,8,0,72.78580939468152,74.94702862230291,73.60430275500964,74.23894495249857,73.83709
104,54,40,F,South,silver,delivery,1078.0053580785495,8,0.17,114.5375,12,0,0.08,5.0,0.0447318511856007,0.15,5,3,74.94702862230291,74.09779250464986,74.28279404439054,74.13918771235815,75.71253
104,55,40,F,South,silver,delivery,1181.738980302949,10,0.24,100.4445,12,0,0.27,4.7016502712860655,0.049422552275187,0.51,12,3,74.09779250464986,75.44053537628965,75.5935448641085,74.43919110159841,75.7266
104,56,40,F,South,silver,delivery,1321.2301032920614,7,0.25,160.4375,4,0,0.44,4.463253896546779,0.0306977163509015,0.67,9,5,75.44053537628965,76.14293774139895,75.19218398382996,75.00538636176115,75.16954
104,57,40,F,South,silver,delivery,1001.2590399886208,6,0.27,141.84799999999998,12,0,0.07,3.974220830785728,0.0456812781756303,0.55,8,3,76.14293774139895,73.38397658361522,69.82849227387864,70.48627910014667,73.03036
104,58,40,F,South,silver,delivery,1112.7608921048827,1,0.3,945.846,7,0,0.03,4.7130255991116,0.0920928381755118,0.64,1,4,73.38397658361522,81.38397658361522,81.04083720557651,79.23933997512417,71.56043
104,59,40,F,South,silver,delivery,1475.9783989076348,8,0.49,156.825,19,0,0.26,4.742851016593198,0.0788883044611183,0.53,7,0,81.38397658361522,84.7933389658689,83.84485793543814,82.28146326047265,73.9095
104,60,40,F,South,silver,delivery,1274.3341122704487,13,0.06,83.3255,26,0,0.12,2.5790489149888858,0.0497980804413789,0.33,13,1,84.7933389658689,80.66783759156115,77.61534621926698,76.18410463036517,74.97752
104,61,40,F,South,silver,delivery,958.7946065305248,7,0.15,116.4245,10,0,0.41,2.468474421053781,0.0994438336837283,0.79,9,4,80.66783759156115,73.20794491908012,69.9375441246443,69.28972959058285,76.218704
104,62,40,F,South,silver,delivery,1123.1492166193475,6,0.37,159.1115,10,0,0.06,2.4115159951815435,0.0446054978170328,0.23,7,4,73.20794491908012,69.68208276743636,67.83398075335889,68.14303474905681,76.24321
104,63,40,F,South,silver,delivery,1396.0416324006433,7,0.2,169.5155,15,0,0.11,3.740082935868268,0.057947513381283,0.45,10,2,69.68208276743636,72.57381575955127,75.68062475246852,76.17329979194336,75.81418
104,64,40,F,South,silver,delivery,1193.6603834841023,5,0.18,202.9205,14,0,0.1,3.639946521267129,0.0515018198356384,0.56,5,2,72.57381575955127,72.48215934963018,73.05446821119166,72.60061529845012,75.18124
104,65,40,F,South,silver,delivery,1039.131816109916,7,0.17,126.1825,16,0,0.18,4.144884680672797,0.0553325808179144,0.52,7,1,72.48215934963018,72.26276067730943,70.72729893419695,71.08742140067655,75.152664
104,66,40,F,South,silver,delivery,1501.9922285486014,8,0.4,159.5875,15,0,0.14,3.872221365034988,0.0775251705285412,0.84,6,2,72.26276067730943,76.47605816546965,77.7699699124579,78.33557204785005,75.67103
104,67,40,F,South,silver,delivery,1089.390490718337,6,0.22,154.3345,11,0,0.2,4.151641472457231,0.0395483635645359,0.1,5,3,76.47605816546965,74.08411102965705,71.72265170430158,70.50921915265903,75.365715
104,68,40,F,South,silver,delivery,1508.173351708196,12,0.19,106.828,24,0,0.15,2.3060766913948587,0.0478262391168438,0.13,18,1,74.08411102965705,75.47112550187265,77.72556523874748,77.38849851322647,75.095985
104,69,40,F,South,silver,delivery,1470.4715880184592,7,0.04,178.5595,15,0,0.22,3.4925216724375163,0.0232958304788071,0.6,5,2,75.47112550187265,76.23609961235574,77.19452261736342,76.42386476051361,75.45726
104,70,40,F,South,silver,delivery,1586.913781182142,14,0.16,96.3475,15,0,0.26,3.893370256108991,0.0767061554059685,0.87,12,2,76.23609961235574,80.10385125046255,79.24405190936821,79.9995868359355,76.010895
104,71,40,F,South,silver,delivery,1679.9403823127147,8,0.09,178.4915,23,0,0.51,2.2494412153659447,0.0356171762993084,0.47,9,1,80.10385125046255,80.4803265404968,80.406077004149,78.68398910532486,75.82413
104,72,40,F,South,silver,delivery,1442.1265880838102,7,0.16,175.117,3,0,0.54,4.039844200213977,0.0615293670941999,0.14,9,6,80.4803265404968,78.47516104948369,76.4992498316343,78.17256319278013,75.65702
104,73,40,F,South,silver,delivery,1255.0369847696988,9,0.17,118.53249999999998,11,0,0.26,4.510535204021852,0.0629272533144168,0.26,9,3,78.47516104948369,77.68012717515738,77.39923388942789,75.79283245409644,75.00037
104,74,40,F,South,silver,delivery,1394.9928865638883,8,0.3,148.2145,12,0,0.2,3.811916159241404,0.0567943369426069,0.18,11,3,77.68012717515738,77.6830126980311,77.76065329238519,75.86240155593255,74.17699
104,75,40,F,South,silver,delivery,1481.7365079503677,11,0.49,114.495,15,0,0.5,4.475388541852117,0.11883209290367,0.27,11,2,77.6830126980311,81.4494153648615,79.5879844815726,79.77707936821356,73.50521
104,76,40,F,South,silver,delivery,1441.0376710009416,12,0.33,102.0765,17,0,0.14,2.543802804174689,0.0353138752690791,0.51,20,2,81.4494153648615,80.46825617970985,78.48696831601896,76.99408607751965,74.68753
104,77,40,F,South,silver,delivery,1836.3007437633664,14,0.04,111.486,30,0,0.35,2.0336000032598007,0.0397593811248483,0.08,11,1,80.46825617970985,81.92780104524849,82.21972612058826,80.79142094904738,76.05252
104,78,40,F,South,silver,delivery,1675.8012177006426,7,0.09,203.49,8,0,0.35,3.5120120500718826,0.0362101563872812,0.24,6,4,81.92780104524849,81.19883353992964,80.55981009834113,77.83160079124218,76.6444
104,79,40,F,South,silver,delivery,1350.799969801846,4,0.13,287.045,10,0,0.11,4.034422320752206,0.0760697152494373,0.39,3,3,81.19883353992964,79.54173493750343,78.36026905797371,77.68905146877039,76.42281
104,80,40,F,South,silver,delivery,1492.6612961858195,11,0.21,115.34499999999998,24,0,0.45,4.3845592595727805,0.0499783076619341,0.11,11,0,79.54173493750343,82.66660053977448,82.00313248940982,80.6388448401185,76.24303
104,81,40,F,South,silver,delivery,1524.3138073571906,11,0.15,117.7845,21,0,0.57,1.805341280845092,0.093491905852591,0.88,11,1,82.66660053977448,80.92775448219672,77.8397603515792,76.51790181346122,76.688484
104,82,40,F,South,silver,delivery,1949.4386184366983,9,0.12,184.11,11,0,0.03,4.295005833119526,0.055811035248773,0.62,8,3,80.92775448219672,84.67050392508747,81.99421437185254,81.66223872693324,76.93079
104,83,40,F,South,silver,delivery,1470.7350697240188,11,0.06,113.64499999999998,26,0,0.09,2.905423912925768,0.0346609759469035,0.9,14,1,84.67050392508747,82.98460812517844,81.92992695524464,79.15492127067338,76.918945
104,84,40,F,South,silver,delivery,1516.128593539883,9,0.09,143.191,9,0,0.18,3.825609240362304,0.0363002873968819,0.12,10,4,82.98460812517844,80.81427405187421,78.45807866387374,78.15376911812209,76.948715
104,85,40,F,South,silver,delivery,1109.7847290644656,12,0.15,78.608,20,0,0.22,4.451608563481647,0.0987341199883512,0.39,10,0,80.81427405187421,79.89122736292052,76.84037644612111,76.48943603905813,76.7503
104,86,40,F,South,silver,delivery,1442.3227906233803,14,0.21,87.567,21,0,0.07,4.334775090900004,0.0317540696941147,0.47,15,0,79.89122736292052,82.8548573295434,82.07143673468777,82.10691962800918,76.732025
104,87,40,F,South,silver,delivery,1658.0946950127948,13,0.09,108.4175,12,0,0.48,2.789363704282959,0.0474541526294951,0.29,11,4,82.8548573295434,81.64130924693961,80.38034016186887,78.86423361020941,76.85413
104,88,40,F,South,silver,delivery,1565.8690663667796,12,0.2,110.9165,15,0,0.35,4.238204360626695,0.0311582913419693,0.66,15,2,81.64130924693961,83.98213658484507,82.68597794835773,81.34546008264094,76.76853
104,89,40,F,South,silver,delivery,1339.9581093135168,3,0.16,379.6525,12,0,0.29,5.0,0.04495714990339,0.31,7,3,83.98213658484507,84.39049726625217,82.10392025454952,80.59919110435395,76.75322
104,90,40,F,South,silver,delivery,1470.0119784043002,13,0.06,96.118,21,0,0.27,4.185717208949591,0.0341220899812205,0.1,14,0,84.39049726625217,84.80682140609674,80.17669241913333,79.34531625661009,75.88023
104,91,40,F,South,silver,delivery,1625.5742550531786,11,0.29,125.613,17,0,0.29,3.9218419088152383,0.0568930859468395,0.36,16,1,84.80682140609674,86.25455548401679,82.34843486825237,81.04300209585423,76.48842
104,92,40,F,South,silver,delivery,1387.9187742921445,4,0.01,294.933,5,0,0.24,3.20590395544516,0.0319372301555288,0.08,3,5,86.25455548401679,80.43701084520485,73.44382858347525,71.90911154235617,76.74737
104,93,40,F,South,silver,delivery,1860.6690940693063,13,0.08,121.6605,22,0,0.11,4.446654743529183,0.047996430459757,0.31,15,0,80.43701084520485,85.91127462265717,85.16450975952449,85.32771411968591,76.53343
104,94,40,F,South,silver,delivery,1090.9956827093608,7,0.14,132.481,14,0,0.32,4.863369411741873,0.0682830892134478,0.75,6,2,85.91127462265717,82.34104624670982,76.82252796918193,75.19068819087438,76.65812
104,95,40,F,South,silver,delivery,1488.142071148042,8,0.24,158.11700000000002,20,0,0.31,4.344343081017116,0.0502011935704703,0.39,9,0,82.34104624670982,84.00856609292043,82.07261982469902,80.81016413969323,76.74164
104,96,40,F,South,silver,delivery,1164.830093556296,5,0.11,198.0245,14,0,0.05,5.0,0.0415724658769276,0.2,4,2,84.00856609292043,81.03895217261305,78.71145670214956,76.50324078690518,77.0065
104,97,40,F,South,silver,delivery,1617.862019880558,12,0.32,114.597,19,0,0.04,3.998703605473428,0.0531125161106082,0.41,10,0,81.03895217261305,84.10833783748166,82.51977862210316,81.59015446672565,77.020775
104,98,40,F,South,silver,delivery,1369.696015730878,5,0.07,232.849,3,0,0.13,4.252269835543,0.0273154028607452,0.54,8,6,84.10833783748166,80.31139000023406,77.29313363396426,76.73387443995883,76.93366
104,99,40,F,South,silver,delivery,1673.122597045723,9,0.2,158.015,15,0,0.35,4.118621431540729,0.0469779263902863,0.26,7,2,80.31139000023406,82.66505490404171,81.7081338046372,79.32645241513589,76.66926
104,100,40,F,South,silver,delivery,1668.2977316938775,11,0.06,128.911,15,0,0.23,1.873370430814751,0.0658882681011639,0.38,15,3,82.66505490404171,79.99264403487284,79.54304093830874,78.93913607349674,76.69702
105,3,44,F,South,gold,driver,1739.062042274205,15,0.29,127.534,18,0,0.32,2.0329800529296813,0.026,0.4499999999999999,14,2,60.0,61.739074456500205,66.22354375956274,68.48388395437493,
105,4,44,F,South,gold,driver,1395.1207376154307,16,0.48,95.92000000000002,20,0,0.28,4.3868763180041945,0.037,0.58,16,0,61.739074456500205,66.57195160859224,68.72467927618351,70.86950490044494,
105,5,44,F,South,gold,driver,1562.0791424749373,3,0.23,572.7590000000001,9,0,0.37,3.820986236922512,0.029,0.15,4,4,66.57195160859224,69.64999755896132,70.71734070076327,71.92975595756513,
105,6,44,F,South,gold,driver,1375.9676501112313,11,0.24,137.59900000000002,22,0,0.04,3.6270100548034008,0.0,0.55,23,0,69.64999755896132,69.28777829104138,68.82114567685949,69.59113160524804,
105,7,44,F,South,gold,driver,1119.388695848924,6,0.18,205.216,9,0,0.19,5.0,0.01,0.56,5,4,69.28777829104138,67.30644919218541,67.59324416337995,70.56483388288373,
105,8,44,F,South,gold,driver,1337.3760588148466,8,0.13,183.887,15,0,0.11,2.633882409714214,0.011,0.57,7,3,67.30644919218541,63.70920260128784,64.64686598971956,65.6001889810996,
105,9,44,F,South,gold,driver,1327.0619381350105,7,0.23,208.53800000000004,23,0,0.16,4.490063039360549,0.055,0.57,11,0,63.70920260128784,66.40535973178487,67.9672019898492,69.37209685066236,
105,10,44,F,South,gold,driver,1415.5338503626017,16,0.3,97.317,23,0,0.15,3.2816196876969603,0.012,0.85,22,0,66.40535973178487,67.74471124225774,67.96780832363717,68.73192991467815,
105,11,44,F,South,gold,driver,1611.859749047779,13,0.19,136.389,21,0,0.2,3.702944250037548,0.007,0.56,15,0,67.74471124225774,69.20293747394584,71.57645572437353,71.1630517944918,
105,12,44,F,South,gold,driver,1443.7540822780272,12,0.02,132.341,19,0,0.48,4.734851071333191,0.007,0.49,15,0,69.20293747394584,70.38524762350173,72.22356647128339,72.9454225524339,
105,13,44,F,South,gold,driver,1395.3415875975318,10,0.2,153.483,20,0,0.55,3.506283037975624,0.009,0.61,6,0,70.38524762350173,69.67883154392943,69.88797511814894,69.1594841533136,
105,14,44,F,South,gold,driver,1364.7383008965614,8,0.29,187.64900000000003,17,0,0.41,2.7810697543087763,0.0,0.43,9,2,69.67883154392943,67.24737742411129,68.41775152276254,66.29068292267873,
105,15,44,F,South,gold,driver,1507.8172815151215,18,0.32,92.147,30,0,0.12,2.8737561059336825,0.026,0.71,22,1,67.24737742411129,68.03010005683569,68.9742980412258,69.62947773560388,76.03652
105,16,44,F,South,gold,driver,1298.9800161173216,7,0.52,204.127,6,0,0.32,2.8019279089324027,0.053,0.13,4,6,68.03010005683569,63.99960986837006,64.4503591113183,66.2341779514914,76.37837
105,17,44,F,South,gold,driver,1470.4573905840557,14,0.43,115.53300000000002,20,0,0.01,3.877942953939539,0.022,0.56,18,0,63.99960986837006,67.00955038027223,68.77832870828944,69.63060085348086,75.81738
105,18,44,F,South,gold,driver,1532.7744856854913,15,0.13,112.398,25,0,0.18,4.996772706081753,0.013,0.44,12,0,67.00955038027223,70.0407037015781,70.68069731975254,72.04964220163549,76.33072
105,19,44,F,South,gold,driver,1537.789390079699,11,0.45,153.78000000000003,16,0,0.42,3.702915205795537,0.007,0.37,10,1,70.0407037015781,70.7239700153588,70.43811954352124,70.80257265083004,76.744896
105,20,44,F,South,gold,driver,1452.928108537218,8,0.27,199.782,16,0,0.61,2.757903715913462,0.019,0.74,4,2,70.7239700153588,68.68888809413473,68.56747897168549,67.00526468995572,76.79927
105,21,44,F,South,gold,driver,1593.6717240885532,9,0.71,194.777,14,0,0.15,4.060700750344054,0.007,0.19,9,2,68.68888809413473,70.8290219801888,71.26170311089953,72.95807873690423,76.6035
105,22,44,F,South,gold,driver,1385.4307520708012,13,0.24,117.227,25,0,0.23,1.950641409415092,0.006,0.74,15,1,70.8290219801888,67.41999381927785,66.70311021503599,66.62311934736975,76.3359
105,23,44,F,South,gold,driver,1391.2266068933122,8,0.23,191.29,12,0,0.54,3.5699596814713264,0.0,0.83,9,3,67.41999381927785,66.93664023718895,67.42363019261539,66.65342308170015,76.5009
105,24,44,F,South,gold,driver,1678.195387872667,11,0.27,167.816,19,1,0.14,2.5562967911428607,0.0302613468272571,0.23,11,1,66.93664023718895,66.95835080888169,68.62423074347433,71.10607298225723,76.13972
105,25,44,F,South,gold,driver,1288.1610560401962,6,0.19,236.159,15,0,0.16,3.9041399907637855,0.059,0.33,10,2,66.95835080888169,65.98783569653665,66.41333405458938,70.90441157700332,76.37041
105,26,44,F,South,gold,driver,1509.0439330415338,11,0.42,150.90900000000002,11,0,0.18,1.0,0.02,0.18,8,4,65.98783569653665,61.42597404932903,61.807641798563765,64.2284320301832,75.976776
105,27,44,F,South,gold,driver,1601.6846250913736,9,0.33,195.75600000000003,11,0,0.06,4.831069932595677,0.003,0.69,8,3,61.42597404932903,65.60899337550454,67.63436105444515,69.91968154728649,75.56695
105,28,44,F,South,gold,driver,1941.3929344023163,14,0.47,152.537,21,0,0.3,3.988396260213374,0.028,0.19,16,0,65.60899337550454,70.97967067477309,74.0445270110248,77.07137366153009,75.04553
105,29,44,F,South,gold,driver,1660.4584922784768,14,0.04,130.46,26,0,0.09,4.008852551862789,0.011,0.49,9,0,70.97967067477309,71.19662717435159,72.33822420960209,72.7070003553657,76.032715
105,30,44,F,South,gold,driver,1403.50570119774,8,0.43,192.984,20,0,0.55,3.957026737717392,0.013,0.56,8,0,71.19662717435159,72.10942144089283,70.25072337001123,70.00513181873197,76.416374
105,31,44,F,South,gold,driver,1770.779560467365,10,0.08,194.78800000000004,14,0,0.25,3.684597556681551,0.02,0.24,10,2,72.10942144089283,70.94536668704475,72.6184468178447,74.47170539979201,76.38811
105,32,44,F,South,gold,driver,1662.844342446093,14,0.28,130.64700000000002,22,0,0.2,2.141979758402356,0.0302613468272571,0.63,23,1,70.94536668704475,69.40723734384139,68.67482966911777,68.70028362331755,76.48557
105,33,44,F,South,gold,driver,1914.278101094911,16,0.39,131.604,18,0,0.61,2.5387372867669225,0.037,0.97,18,2,69.40723734384139,71.1449054611825,71.47817348647513,73.01594603917,76.79336
105,34,44,F,South,gold,driver,1040.046057653344,8,0.13,143.011,17,1,0.22,3.781098189658888,0.012,0.73,12,2,71.1449054611825,67.69774732975881,67.57582285158745,69.24668432130578,77.06036
105,35,44,F,South,gold,driver,1809.7661796410705,14,0.19,142.19700000000003,21,0,0.31,2.044367623811873,0.008,0.21,14,1,67.69774732975881,67.03153633963743,68.66466527185827,70.93040540794759,76.323746
105,36,44,F,South,gold,driver,884.9736672570142,5,0.36,194.689,9,0,0.22,3.860083041572003,0.009,0.82,8,4,67.03153633963743,63.90065361801225,64.71591690475567,69.64004803427802,76.83065
105,37,44,F,South,gold,driver,1520.259064788093,8,0.2,209.033,9,0,0.16,3.9715672008343694,0.017,0.78,5,4,63.90065361801225,64.56604040827861,67.63346330753475,67.92235416120205,75.61905
105,38,44,F,South,gold,driver,1807.6273181789104,11,0.44,180.76300000000003,16,0,0.3,2.9647495883864727,0.011,0.7999999999999999,17,2,64.56604040827861,67.59709941469247,70.2955075037882,72.54181611322066,75.281685
105,39,44,F,South,gold,driver,1631.4250737414277,9,0.16,199.397,13,0,0.16,4.140439300951623,0.024,0.66,13,2,67.59709941469247,68.6950228953315,70.82903725094815,71.46199121371784,75.48318
105,40,44,F,South,gold,driver,1631.5127243230454,12,0.33,149.556,18,0,0.16,3.364746616850891,0.006,0.59,17,1,68.6950228953315,69.49173851096982,70.51392659021951,70.24410879991704,75.54563
105,41,44,F,South,gold,driver,1588.613068424186,9,0.36,194.161,21,0,0.3,5.0,0.034,0.5,6,0,69.49173851096982,72.77668635612638,72.4799736135833,74.7638090336596,75.712364
105,42,44,F,South,gold,driver,1729.7083266541883,13,0.43,146.35500000000002,22,0,0.18,3.4849938841883032,0.005,0.3399999999999999,14,0,72.77668635612638,73.54540741006889,73.69993549775722,73.58390675742152,76.036064
105,43,44,F,South,gold,driver,1979.874890533108,15,0.56,145.18900000000002,26,0,0.27,4.523512358430936,0.022,0.51,17,0,73.54540741006889,78.1564491420728,80.08333986435824,80.42692714003135,76.392334
105,44,44,F,South,gold,driver,2069.7669935015333,12,0.14,189.728,24,0,0.11,3.978250276558298,0.012,0.61,12,0,78.1564491420728,78.67756104781441,80.33560354172796,81.12365019737736,77.16828
105,45,44,F,South,gold,driver,1273.0401547077984,12,0.26,116.699,21,0,0.07,4.555752314476397,0.001,0.5,9,0,78.67756104781441,75.58610276885486,73.1674919373073,72.40100331671518,77.57088
105,46,44,F,South,gold,driver,2177.115235195086,15,0.18,159.654,29,0,0.18,4.056397887029977,0.006,0.3,15,0,75.58610276885486,77.9833642831985,78.88487148824125,80.18016814470889,77.2317
105,47,44,F,South,gold,driver,1712.8981376375714,15,0.05,125.609,24,0,0.3,5.0,0.008,0.94,16,0,77.9833642831985,78.64356262259182,78.22164995016632,78.09322277948877,77.87866
105,48,44,F,South,gold,driver,2113.768243286592,11,0.29,211.376,26,0,0.29,3.7426109722981296,0.003,0.62,9,0,78.64356262259182,79.88002223017763,81.3806241463381,82.23927376999814,78.05159
105,49,44,F,South,gold,driver,1542.3286052369278,5,0.12,339.31700000000006,11,0,0.24,2.374765837955599,0.035,0.59,4,4,79.88002223017763,73.24978710190663,70.07160327332342,70.82290791976746,78.049126
105,50,44,F,South,gold,driver,1923.584265547912,19,0.27,111.364,31,0,0.42,2.3958387928901392,0.025,0.76,15,1,73.24978710190663,73.54233950700264,74.29309164100695,76.38287056342716,77.35638
105,51,44,F,South,gold,driver,2216.245816357716,14,0.24,174.13000000000002,19,0,0.34,3.4787022679157498,0.042,0.11,9,0,73.54233950700264,75.45491108182816,77.95137543607298,80.21203435513563,77.536064
105,52,44,F,South,gold,driver,1721.7870161945254,5,0.53,378.7960000000001,9,0,0.32,3.4966688067566087,0.018,0.5,7,4,75.45491108182816,75.26901799852463,74.41787042961752,73.55545854574771,77.99429
105,53,44,F,South,gold,driver,2224.7534388585896,13,0.56,188.243,24,0,0.27,3.6270100548034008,0.028,0.64,12,1,75.26901799852463,78.64979761675788,81.65877426685726,83.0237804454902,77.14629
105,54,44,F,South,gold,driver,2006.4889778319048,8,0.25,275.891,17,0,0.23,3.476712646310912,0.021,0.22,13,1,78.64979761675788,77.91983400498584,76.86022867524201,78.11120375982259,77.670944
105,55,44,F,South,gold,driver,2267.718587029788,19,0.03,131.285,39,0,0.24,3.921094133856551,0.005,0.24,23,0,77.91983400498584,80.05240593533017,80.88399917785851,82.98824000162993,77.587555
105,56,44,F,South,gold,driver,1702.517882827205,10,0.38,187.275,10,0,0.11,2.63416644999607,0.018,0.78,15,4,80.05240593533017,74.87276358650728,72.96587015401468,70.56497852426725,78.20997
105,57,44,F,South,gold,driver,2198.944389171355,15,0.36,161.26000000000002,19,0,0.15,2.22386177248952,0.019,0.65,20,1,74.87276358650728,75.11102498002234,76.86634941774305,77.21019185453184,77.51372
105,58,44,F,South,gold,driver,2350.863712227939,22,0.22,117.546,23,0,0.01,4.885524013136753,0.014,0.25,20,0,75.11102498002234,79.99590777708309,80.22477808313849,83.49134090848624,78.53159
105,59,44,F,South,gold,driver,1750.0335645501857,7,0.16,275.0,18,0,0.17,5.0,0.018,0.6699999999999999,9,1,79.99590777708309,79.80042024502453,78.82200496685036,76.34702501353944,79.34781
105,60,44,F,South,gold,driver,1930.2501310906723,15,0.08,141.54800000000003,22,0,0.37,4.135880583725122,0.008,0.44,23,0,79.80042024502453,79.50377024587885,78.84647095842831,77.83169526602217,78.72328
105,61,44,F,South,gold,driver,1530.3118174854185,12,0.54,140.28300000000002,30,0,0.31,4.442554257685901,0.006,0.23,13,0,79.50377024587885,79.16880153952619,76.27161387128073,73.61046195133292,79.21627
105,62,44,F,South,gold,driver,1995.9331577715056,12,0.39,182.963,20,0,0.31,4.6787085818314464,0.033,0.59,9,0,79.16880153952619,80.99596079266612,79.95340623343994,80.3126722288951,79.11995
105,63,44,F,South,gold,driver,2313.79655018676,20,0.39,127.259,30,0,0.1,4.433658218399168,0.002,0.3399999999999999,21,0,80.99596079266612,84.11081116101313,84.06434214624318,84.67525136168638,78.88278
105,64,44,F,South,gold,driver,2659.5449324803235,19,0.23,153.978,31,0,0.4,3.935466609794625,0.008,0.56,15,0,84.11081116101313,86.92224287448407,87.03445270521598,87.42641229029644,80.1558
105,65,44,F,South,gold,driver,2208.8029567892454,23,0.42,105.633,29,0,0.36,2.760462475205345,0.003,0.61,22,1,86.92224287448407,85.42756285328187,80.6868053067914,82.16429234630128,81.87731
105,66,44,F,South,gold,driver,2265.85310348313,14,0.4,178.035,20,0,0.24,4.575306848904105,0.001,0.5,14,0,85.42756285328187,86.49525125203603,86.4094725775625,85.07755900449183,82.41109
105,67,44,F,South,gold,driver,1833.8529169023968,12,0.04,168.102,19,0,0.22,3.90283609068573,0.008,0.62,8,0,86.49525125203603,82.07328980287461,79.6385173610991,78.50165093788442,82.41444
105,68,44,F,South,gold,driver,1637.522525964342,11,0.24,163.757,17,0,0.25,1.2042031582124466,0.001,0.2,9,2,82.07328980287461,73.48912008161646,70.44516334653403,69.10182364756639,81.03203
105,69,44,F,South,gold,driver,2103.190365990686,17,0.18,136.092,26,0,0.62,4.144892717632084,0.008,0.35,18,0,73.48912008161646,77.13260812338066,79.36151526724136,79.52153950031764,80.01281
105,70,44,F,South,gold,driver,2527.265974740647,18,0.37,154.44000000000003,26,0,0.06,3.758040705094192,0.006,0.47,17,0,77.13260812338066,81.19603485622197,83.10617002234794,84.80368371897752,81.12277
105,71,44,F,South,gold,driver,2119.27780961639,7,0.6,333.02500000000003,18,0,0.14,2.9471348834749675,0.017,0.55,8,2,81.19603485622197,80.95965118251262,80.63949400200232,81.19857209037437,82.169235
105,72,44,F,South,gold,driver,2378.845845159305,10,0.49,261.668,11,0,0.24,4.173772607861925,0.019,0.88,11,3,80.95965118251262,82.9062083708559,82.63630677862707,84.4444855297341,81.505035
105,73,44,F,South,gold,driver,2099.4910665011216,20,0.35,115.467,35,0,0.13,4.659303818063771,0.029,0.77,20,0,82.9062083708559,84.9997202288489,84.19302175330793,83.70144288616606,82.43862
105,74,44,F,South,gold,driver,2289.45245307336,11,0.17,228.943,15,0,0.12,3.998335419147899,0.051,0.31,14,2,84.9997202288489,83.01724599792851,80.57587470981164,84.42964730739713,83.57263
105,75,44,F,South,gold,driver,2229.5025812284207,20,0.22,122.628,31,0,0.21,2.344369331836292,0.023,0.65,19,1,83.01724599792851,80.96618966207724,79.93963288708736,80.13428930998901,83.11539
105,76,44,F,South,gold,driver,2294.3301541689298,23,0.6,109.725,42,0,0.35,4.701210184530524,0.004,0.35,34,0,80.96618966207724,86.89980242665678,89.25744529233997,88.15756199011,83.70183
105,77,44,F,South,gold,driver,2351.419597393692,17,0.24,152.15200000000002,27,0,0.3,4.282313157828877,0.009,0.21,33,0,86.89980242665678,87.55106484546242,87.34632343600525,84.4013766318513,83.99706
105,78,44,F,South,gold,driver,2490.2458059997803,16,0.14,171.204,25,0,0.11,3.159397935263049,0.027,0.38,15,0,87.55106484546242,85.58752427870844,85.41326041731246,85.40332876934853,83.62456
105,79,44,F,South,gold,driver,2713.952566963696,15,0.73,199.023,18,0,0.31,2.809982639832067,0.002,0.87,18,2,85.58752427870844,87.36897241966942,86.51093220984419,86.95497904505008,83.00082
105,80,44,F,South,gold,driver,2422.221644964917,20,0.14,133.221,24,0,0.16,2.2976715597254427,0.025,0.71,20,1,87.36897241966942,84.08768678828716,82.97103812837602,82.93044140850938,84.11017
105,81,44,F,South,gold,driver,2270.1076370777523,16,0.53,156.068,30,0,0.07,3.887026606189181,0.023,0.48,15,0,84.08768678828716,85.2231445973736,84.27265959749147,83.1827797978073,84.38447
105,82,44,F,South,gold,driver,2409.0393829754867,16,0.52,165.616,28,0,0.12,2.3312294235749373,0.028,0.43,18,1,85.2231445973736,83.83242332843588,84.03180344303905,82.976832024915,84.11592
